CustomerID,Purchase Date,Revenue,Product
001300000082xa2,2019-01-06,9.00,Vegetables
001300000082xA3,2015-05-25,70.23,Coffee
001300000082xA3,2015-11-12,1.00,Soft Drinks
001300000082xA3,2015-12-15,1.00,Vegetables
001300000082xA3,2016-03-14,1.00,Coffee
001300000082xA3,2016-05-31,1.00,Soft Drinks
001300000082xA3,2016-11-10,940.00,Meat & fish
001300000082xA3,2016-12-13,35.98,Tea
001300000082xA3,2017-04-26,1.99,Milk products
001300000082xA3,2017-09-12,13.50,Soft Drinks
001300000082xA3,2017-12-07,33.58,Meat & fish
001300000082xA3,2017-12-18,141.59,Vegetables
001300000082xA3,2017-12-28,21.06,Coffee
001300000082xA3,2018-01-07,21.59,Soft Drinks
001300000082xA3,2018-01-10,75.29,Tea
001300000082xA3,2018-01-17,0.29,Coffee
001300000082xA3,2018-02-12,7.72,Pastries and sweets
001300000082xA3,2018-03-05,11.90,BIO products
001300000082xA3,2018-03-13,9.86,Books
001300000082xA3,2018-04-26,49.50,Soft Drinks
001300000082xA3,2018-05-01,53.96,Meat & fish
001300000082xA3,2018-06-28,10.33,Milk products
001300000082xA3,2018-08-05,32.58,Soft Drinks
001300000082xA3,2018-10-11,33.58,Meat & fish
001300000082xA3,2019-01-29,0.99,Vegetables
001300000082xA3,2019-02-19,57.28,Coffee
001300000082xA3,2019-02-19,52.14,Milk products
001300000082xA3,2019-03-14,0.99,Pastries and sweets
001300000082xA3,2019-03-25,7.65,BIO products
001300000082xA3,2019-05-17,15.30,Books
001300000082xA3,2019-10-01,7.00,Tea
001300000082xA3,2019-10-29,21.09,Vegetables
001300000082xA3,2020-04-03,0.99,Porcelain. Glas & Co.
001300000082xA3,2020-04-29,17.20,Soft Drinks
001300000082xA4,2015-06-22,9.00,Vegetables
001300000082xA5,2017-11-14,15.09,Coffee
001300000082xA5,2019-05-01,7.90,Milk products
001300000082xA5,2019-07-01,3.38,Soft Drinks
001300000082xa8,2019-07-23,22.42,Tea
001300000082xaa,2016-07-20,1.00,Vegetables
001300000082xaa,2017-06-22,10.59,Milk products
001300000082xAD,2016-04-26,1.00,Tea
001300000082xAD,2018-01-09,21.98,Vegetables
001300000082xAD,2018-05-21,21.59,Soft Drinks
001300000082xAD,2018-11-02,2.60,Meat & fish
001300000082xAD,2019-04-25,24.50,Vegetables
001300000082xAD,2019-06-26,14.10,Coffee
001300000082xAE,2017-09-29,13.50,Milk products
001300000082xAE,2017-12-18,64.77,Milk products
001300000082xAE,2018-01-09,38.86,Coffee
001300000082xAE,2018-03-30,21.59,Milk products
001300000082xAE,2018-07-12,21.59,Pastries and sweets
001300000082xAE,2020-04-17,13.66,BIO products
001300000082xaF,2015-06-25,111.52,Books
001300000082xaF,2015-06-25,0.99,Soft Drinks
001300000082xaj,2015-09-11,1.00,Meat & fish
001300000082xaj,2015-10-03,0.69,Tea
001300000082xaj,2015-12-06,1.00,Vegetables
001300000082xAJ,2016-09-22,17.04,Soft Drinks
001300000082xAJ,2016-12-10,9.00,Vegetables
001300000082xAJ,2016-12-10,198.00,Coffee
001300000082xaj,2017-12-28,21.06,Porcelain. Glas & Co.
001300000082xAJ,2018-03-28,6.90,Milk products
001300000082xAj,2018-04-26,35.20,Tea
001300000082xaj,2018-05-30,9.00,Vegetables
001300000082xAJ,2018-05-31,340.00,Milk products
001300000082xAJ,2018-11-04,11.90,Soft Drinks
001300000082xAJ,2018-11-23,9.00,Vegetables
001300000082xAJ,2018-11-23,1.49,Pastries and sweets
001300000082xAJ,2018-11-27,77.00,BIO products
001300000082xAJ,2019-01-28,492.93,Books
001300000082xaj,2019-01-28,6.00,Coffee
001300000082xAJ,2019-06-28,7.15,Porcelain. Glas & Co.
001300000082xaj,2020-01-20,38.50,Pastries and sweets
001300000082xAJ,2020-03-16,53.20,BIO products
001300000082xAJ,2020-07-17,19.07,Books
001300000082xAl,2016-03-31,1.00,Tea
001300000082xAl,2016-10-26,5.45,Vegetables
001300000082xAl,2019-01-02,2.60,Milk products
001300000082xAl,2019-04-17,0.99,Soft Drinks
001300000082xAl,2019-06-19,10.53,Vegetables
001300000082xAl,2019-07-24,93.64,Coffee
001300000082xAM,2017-04-27,20.64,Pastries and sweets
001300000082xAM,2018-03-29,140.57,BIO products
001300000082xAM,2018-09-19,12.92,Books
001300000082xAM,2019-04-15,24.48,Soft Drinks
001300000082xAM,2019-07-17,207.65,Tea
001300000082xAM,2020-02-03,2.60,Milk products
001300000082xAo,2020-05-06,6.71,Soft Drinks
001300000082xAQ,2017-02-08,7.50,Tea
001300000082xAq,2019-07-31,15.48,Vegetables
001300000082xAQ,2019-12-16,0.99,Soft Drinks
001300000082xAQ,2019-12-16,38.14,Vegetables
001300000082xaR,2015-07-17,28.78,Coffee
001300000082xaS,2015-12-21,1.00,Pastries and sweets
001300000082xaS,2020-01-27,29.57,BIO products
001300000082xat,2015-11-12,1.00,Books
001300000082xat,2016-02-17,1.00,Meat & fish
001300000082xat,2016-11-18,30.78,Tea
001300000082xat,2017-02-23,31.28,Coffee
001300000082xat,2017-03-20,84.60,Porcelain. Glas & Co.
001300000082xat,2017-03-28,17.99,Milk products
001300000082xat,2019-03-08,192.10,Pastries and sweets
001300000082xat,2019-10-20,54.90,Milk products
001300000082xB0,2019-06-24,197.38,BIO products
001300000082xB0,2020-01-21,6.27,Books
001300000082xB0,2020-07-11,18.54,Tea
001300000082xB0,2020-09-28,19.07,Milk products
001300000082xB1,2017-06-16,9.00,Coffee
001300000082xB2,2018-04-16,21.11,Soft Drinks
001300000082xB2,2020-01-16,15.44,Vegetables
001300000082xb4,2016-02-22,1.00,Coffee
001300000082xb5,2017-04-24,13.50,Meat & fish
001300000082xbe,2016-02-17,1.00,Tea
001300000082xbG,2019-03-07,32.45,Coffee
001300000082xbI,2015-11-20,1.00,Soft Drinks
001300000082xbI,2015-11-23,1.00,Vegetables
001300000082xbK,2016-06-16,1.00,Coffee
001300000082xbn,2019-08-26,259.84,Porcelain. Glas & Co.
001300000082xbq,2015-07-16,60.80,Milk products
001300000082xbq,2015-07-16,89.65,Tea
001300000082xBQ,2016-07-14,1.00,Soft Drinks
001300000082xbQ,2017-07-17,21.59,Tea
001300000082xbq,2018-06-03,0.99,Vegetables
001300000082xbq,2018-07-16,21.59,Coffee
001300000082xBQ,2020-06-02,26.87,Porcelain. Glas & Co.
001300000082xBS,2017-03-27,82.81,Tea
001300000082xBS,2017-09-21,25.18,Coffee
001300000082xBS,2020-01-29,0.99,Milk products
001300000082xBW,2015-11-03,1.69,Pastries and sweets
001300000082xBW,2016-10-13,95.20,BIO products
001300000082xBW,2017-04-19,38.14,Books
001300000082xBW,2017-08-21,9.00,Tea
001300000082xbw,2018-07-20,6.71,Coffee
001300000082xBW,2018-10-10,25.26,Soft Drinks
001300000082xBW,2019-10-29,15.58,Meat & fish
001300000082xc0,2015-08-04,17.99,Tea
001300000082xc0,2018-11-10,9.58,Vegetables
001300000082xc0,2019-06-25,48.00,Coffee
001300000082xC1,2015-05-27,68.02,Pastries and sweets
001300000082xC1,2016-08-06,6.49,BIO products
001300000082xC1,2017-07-27,9.00,Books
001300000082xC1,2018-01-24,29.40,Meat & fish
001300000082xC1,2019-06-26,14.00,Tea
001300000082xC1,2020-03-23,35.00,Books
001300000082xC7,2015-04-12,15.89,Porcelain. Glas & Co.
001300000082xC7,2015-09-07,9.00,Meat & fish
001300000082xC7,2015-10-06,1.00,Coffee
001300000082xC7,2015-10-28,1.00,Porcelain. Glas & Co.
001300000082xC7,2016-07-04,1.00,Soft Drinks
001300000082xC7,2016-11-29,32.38,Tea
001300000082xC7,2016-12-27,57.60,Vegetables
001300000082xC8,2016-06-07,1.10,Porcelain. Glas & Co.
001300000082xCc,2018-01-29,23.40,Vegetables
001300000082xCd,2015-08-03,25.18,Coffee
001300000082xCd,2016-06-24,1.00,Tea
001300000082xCd,2020-04-30,6.00,Books
001300000082xCe,2017-01-09,105.46,Pastries and sweets
001300000082xcE,2019-04-29,1.62,BIO products
001300000082xcg,2017-01-01,11.34,Books
001300000082xch,2016-03-29,1.69,Soft Drinks
001300000082xCh,2019-02-10,1.49,Vegetables
001300000082xCh,2019-11-27,15.21,Coffee
001300000082xcK,2017-02-05,7.65,Milk products
001300000082xcP,2015-09-09,1.00,Milk products
001300000082xcP,2016-01-03,1.00,BIO products
001300000082xcP,2016-01-11,1.00,Soft Drinks
001300000082xcP,2016-03-28,1.00,Vegetables
001300000082xcP,2016-07-18,1.10,Soft Drinks
001300000082xcP,2016-09-14,8.00,Vegetables
001300000082xcP,2016-10-10,9.00,Coffee
001300000082xcP,2016-11-07,0.01,Milk products
001300000082xcP,2016-12-14,7.90,Soft Drinks
001300000082xcP,2017-02-08,15.20,Vegetables
001300000082xcP,2017-02-17,134.73,Soft Drinks
001300000082xcP,2017-03-10,19.52,Tea
001300000082xcP,2017-03-30,5.68,Vegetables
001300000082xcP,2017-05-04,120.13,Coffee
001300000082xcP,2017-06-14,53.82,Pastries and sweets
001300000082xcP,2017-07-18,8.00,BIO products
001300000082xcP,2017-08-24,19.43,Books
001300000082xcP,2018-05-08,15.18,Soft Drinks
001300000082xcP,2019-05-10,22.25,Tea
001300000082xcS,2017-08-24,19.43,Vegetables
001300000082xcT,2017-04-17,38.34,Pastries and sweets
001300000082xcT,2017-04-17,17.04,BIO products
001300000082xcT,2019-07-01,52.30,Books
001300000082xCu,2015-05-18,30.40,Porcelain. Glas & Co.
001300000082xCw,2016-09-26,0.00,Milk products
001300000082xCw,2017-07-09,20.74,Soft Drinks
001300000082xCw,2018-07-31,0.99,Meat & fish
001300000082xCw,2018-10-10,9.99,Tea
001300000082xCw,2019-01-04,0.99,Vegetables
001300000082xCw,2019-03-07,11.90,Porcelain. Glas & Co.
001300000082xCy,2015-07-22,28.56,Coffee
001300000082xCy,2016-04-14,1.00,Milk products
001300000082xCy,2017-01-26,0.99,BIO products
001300000082xCy,2020-07-05,0.99,BIO products
001300000082xD2,2015-06-23,6.71,Coffee
001300000082xD2,2017-07-12,22.08,Pastries and sweets
001300000082xd3,2017-11-06,71.96,Milk products
001300000082xd4,2015-12-29,1.00,BIO products
001300000082xd4,2018-09-19,35.00,Books
001300000082xd9,2016-07-22,7.90,Tea
001300000082xd9,2019-05-31,253.74,Coffee
001300000082xDa,2017-04-20,26.32,Milk products
001300000082xdF,2015-07-14,29.82,Soft Drinks
001300000082xdH,2018-10-26,17.20,Tea
001300000082xdH,2020-02-04,106.26,Vegetables
001300000082xdJ,2015-12-18,1.00,Coffee
001300000082xdJ,2017-06-09,16.19,Porcelain. Glas & Co.
001300000082xdJ,2019-06-24,120.33,Pastries and sweets
001300000082xdJ,2020-10-28,40.90,BIO products
001300000082xDm,2016-03-29,1.00,Books
001300000082xdp,2015-07-20,991.40,Soft Drinks
001300000082xdp,2015-07-21,8.10,Meat & fish
001300000082xdp,2016-05-30,1.00,Tea
001300000082xdP,2019-07-16,6.71,Vegetables
001300000082xdp,2019-11-26,0.99,Porcelain. Glas & Co.
001300000082xDq,2017-04-17,21.30,Soft Drinks
001300000082xdr,2016-02-04,1.00,Vegetables
001300000082xdR,2017-04-10,33.44,Coffee
001300000082xdR,2020-01-16,6.49,Milk products
001300000082xDT,2016-07-12,1.00,Vegetables
001300000082xDT,2016-09-15,27.38,Milk products
001300000082xDT,2016-11-25,23.74,Soft Drinks
001300000082xDT,2017-01-16,25.63,Tea
001300000082xDT,2019-01-16,295.46,Vegetables
001300000082xDT,2019-07-07,28.80,Porcelain. Glas & Co.
001300000082xDv,2015-11-12,1.00,Milk products
001300000082xDW,2015-06-19,36.00,Milk products
001300000082xdW,2015-06-30,26.50,Vegetables
001300000082xdw,2016-04-26,1.69,Soft Drinks
001300000082xdw,2016-11-13,35.98,Coffee
001300000082xdw,2016-12-08,8.55,Pastries and sweets
001300000082xdw,2019-05-04,0.99,BIO products
001300000082xDy,2016-10-21,60.80,Books
001300000082xDy,2016-11-21,0.99,Vegetables
001300000082xdY,2019-02-03,307.31,Coffee
001300000082xDZ,2017-04-11,11.44,Pastries and sweets
001300000082xDZ,2017-11-02,20.37,BIO products
001300000082xDZ,2018-01-29,51.59,Books
001300000082xDZ,2018-04-13,43.67,Tea
001300000082xDZ,2018-09-11,144.18,Vegetables
001300000082xDZ,2019-05-01,9.00,Milk products
001300000082xDZ,2019-05-01,125.74,Soft Drinks
001300000082xDZ,2019-05-24,49.00,Vegetables
001300000082xDZ,2019-06-09,1.49,Milk products
001300000082xDZ,2019-06-09,29.66,Soft Drinks
001300000082xDZ,2020-01-27,30.40,Vegetables
001300000082xe0,2015-11-03,1.00,Coffee
001300000082xe0,2016-04-02,1.00,Milk products
001300000082xe2,2017-11-02,41.21,Pastries and sweets
001300000082xe2,2018-01-09,21.59,Soft Drinks
001300000082xe2,2019-03-05,10.53,Vegetables
001300000082xE6,2015-06-30,116.91,Coffee
001300000082xE6,2015-07-21,134.46,Tea
001300000082xE6,2015-08-31,46.08,Milk products
001300000082xE6,2015-09-24,1.00,Tea
001300000082xE6,2015-10-02,1.00,Vegetables
001300000082xE6,2015-12-11,1.00,Coffee
001300000082xE6,2015-12-15,1.00,Milk products
001300000082xE6,2015-12-21,1.00,Soft Drinks
001300000082xE6,2016-02-04,1.00,Tea
001300000082xE6,2016-02-15,1.00,Soft Drinks
001300000082xE6,2016-03-14,1.00,Vegetables
001300000082xE6,2016-06-27,1.00,Pastries and sweets
001300000082xE6,2016-07-05,1.00,Books
001300000082xE6,2016-12-19,1.49,Soft Drinks
001300000082xE6,2016-12-19,0.99,Vegetables
001300000082xE6,2017-03-10,51.69,Coffee
001300000082xE6,2018-12-18,17.33,Porcelain. Glas & Co.
001300000082xE6,2019-01-14,9.00,Meat & fish
001300000082xE6,2020-04-21,14.31,Tea
001300000082xE9,2019-09-26,19.07,Coffee
001300000082xEA,2016-06-10,1.00,Milk products
001300000082xEC,2015-07-24,9.00,Soft Drinks
001300000082xEC,2017-07-18,86.35,Tea
001300000082xEC,2018-05-12,23.48,Vegetables
001300000082xED,2018-03-01,110.14,Milk products
001300000082xEE,2014-12-09,26.23,Porcelain. Glas & Co.
001300000082xEE,2014-12-11,87.84,Milk products
001300000082xEE,2019-10-30,9.16,Pastries and sweets
001300000082xeH,2016-03-12,1.00,BIO products
001300000082xeH,2017-10-25,188.00,Books
001300000082xek,2018-03-20,30.22,Coffee
001300000082xeM,2018-12-02,25.80,Porcelain. Glas & Co.
001300000082xEn,2015-08-17,0.69,Milk products
001300000082xEN,2018-09-19,63.95,Pastries and sweets
001300000082xEn,2020-06-11,6.71,BIO products
001300000082xeN,2020-06-19,6.49,Books
001300000082xEp,2017-01-25,26.24,Meat & fish
001300000082xeQ,2016-05-23,1.00,Tea
001300000082xEq,2016-06-28,1.10,Milk products
001300000082xeQ,2016-10-13,26.02,BIO products
001300000082xeQ,2017-08-28,57.44,Books
001300000082xeQ,2018-10-10,17.99,Coffee
001300000082xER,2017-07-10,6.47,Tea
001300000082xer,2019-04-30,6.49,Coffee
001300000082xER,2020-07-22,34.90,Meat & fish
001300000082xEt,2016-06-29,1.69,Tea
001300000082xEt,2020-06-30,155.60,Coffee
001300000082xEt,2020-10-20,11.90,Pastries and sweets
001300000082xEV,2015-06-01,29.57,BIO products
001300000082xEV,2016-02-18,1.00,Books
001300000082xEV,2017-03-03,10.54,Tea
001300000082xEV,2018-04-27,72.83,Vegetables
001300000082xEV,2019-03-13,48.36,Pastries and sweets
001300000082xEV,2019-06-26,28.16,BIO products
001300000082xEV,2020-02-18,0.00,Books
001300000082xEV,2020-05-11,50.15,Coffee
001300000082xEV,2020-07-22,0.98,Porcelain. Glas & Co.
001300000082xEV,2020-07-23,27.88,Pastries and sweets
001300000082xEV,2020-08-17,22.68,Milk products
001300000082xEV,2020-09-14,9.00,BIO products
001300000082xEV,2020-09-23,27.98,Books
001300000082xEV,2019-08-21,43.48,Meat & fish
001300000082xew,2015-07-21,18.11,Tea
001300000082xF8,2020-05-28,15.89,Pastries and sweets
001300000082xf9,2019-12-24,14.00,Milk products
001300000082xf9,2019-12-24,112.00,BIO products
001300000082xfb,2017-08-25,19.44,Books
001300000082xfc,2019-01-06,18.79,Soft Drinks
001300000082xFD,2018-01-04,49.88,Vegetables
001300000082xFE,2015-12-18,1.69,Coffee
001300000082xFE,2016-07-20,1.00,Soft Drinks
001300000082xFE,2017-02-21,9.00,Meat & fish
001300000082xFE,2018-09-26,21.59,Vegetables
001300000082xfe,2020-04-21,21.47,Coffee
001300000082xfF,2016-02-29,1.69,Meat & fish
001300000082xfI,2020-07-03,0.80,Tea
001300000082xfk,2019-01-04,6.00,Coffee
001300000082xfq,2018-02-09,32.24,Pastries and sweets
001300000082xfq,2018-05-31,9.00,BIO products
001300000082xfT,2017-07-19,9.00,Books
001300000082xfT,2018-09-04,18.63,Meat & fish
001300000082xfT,2018-11-10,18.29,Tea
001300000082xFU,2016-03-12,1.00,Vegetables
001300000082xFX,2015-07-15,0.99,Porcelain. Glas & Co.
001300000082xFX,2017-10-27,18.96,Pastries and sweets
001300000082xFX,2020-04-29,31.93,Meat & fish
001300000082xg3,2015-07-16,88.52,Pastries and sweets
001300000082xG4,2016-10-19,0.99,Milk products
001300000082xg6,2019-11-02,17.20,BIO products
001300000082xG8,2014-09-12,0.36,Books
001300000082xG8,2015-05-14,66.25,Soft Drinks
001300000082xG8,2015-06-30,4.36,Vegetables
001300000082xG8,2015-09-09,1.00,Soft Drinks
001300000082xG8,2015-10-20,1.00,Tea
001300000082xG8,2015-11-11,1.00,Vegetables
001300000082xG8,2015-11-17,1.69,Coffee
001300000082xG8,2016-04-03,1.00,Milk products
001300000082xG8,2016-04-21,1.69,Tea
001300000082xG8,2016-05-08,1.10,Coffee
001300000082xG8,2016-06-01,1.00,Meat & fish
001300000082xG8,2016-06-17,1.00,Tea
001300000082xG8,2016-07-05,1.00,Pastries and sweets
001300000082xG8,2016-07-14,1.00,BIO products
001300000082xG8,2016-07-18,1.00,Books
001300000082xG8,2016-07-22,1.10,Coffee
001300000082xG8,2016-08-17,13.16,Pastries and sweets
001300000082xG8,2016-11-10,9.00,BIO products
001300000082xG8,2017-03-29,15.34,Books
001300000082xG8,2017-03-30,15.18,Tea
001300000082xG8,2017-05-17,5.18,Milk products
001300000082xG8,2017-11-29,28.78,Soft Drinks
001300000082xG8,2017-12-02,165.00,Meat & fish
001300000082xG8,2017-12-29,88.00,Vegetables
001300000082xG8,2018-01-02,10.80,Coffee
001300000082xG8,2018-03-19,80.44,Milk products
001300000082xG8,2018-03-20,17.99,Pastries and sweets
001300000082xG8,2019-03-25,0.99,BIO products
001300000082xG8,2019-06-04,20.64,Books
001300000082xG8,2020-10-29,15.89,Soft Drinks
001300000082xG9,2019-05-31,27.90,Meat & fish
001300000082xGB,2017-01-24,144.66,Tea
001300000082xGB,2017-07-04,140.00,Porcelain. Glas & Co.
001300000082xGd,2015-09-01,1.00,Pastries and sweets
001300000082xgE,2015-11-09,1.00,BIO products
001300000082xgE,2015-12-21,1.00,Books
001300000082xgE,2016-01-09,1.00,Meat & fish
001300000082xgE,2016-11-24,24.98,Coffee
001300000082xgE,2017-01-25,0.99,Porcelain. Glas & Co.
001300000082xgE,2017-04-07,35.56,Pastries and sweets
001300000082xgE,2017-08-12,9.00,Milk products
001300000082xgE,2017-12-21,88.29,BIO products
001300000082xgE,2018-01-18,0.99,Books
001300000082xgE,2018-07-16,41.71,Tea
001300000082xgE,2018-08-31,20.64,Coffee
001300000082xgE,2018-08-31,15.89,Tea
001300000082xgE,2018-09-26,17.99,Milk products
001300000082xgE,2019-01-25,7.79,Coffee
001300000082xgE,2019-06-17,24.31,Milk products
001300000082xgE,2020-02-03,43.28,Pastries and sweets
001300000082xgE,2020-03-07,35.66,BIO products
001300000082xgE,2020-04-17,28.00,Books
001300000082xgE,2020-07-03,33.73,Tea
001300000082xgE,2020-09-03,3.80,Coffee
001300000082xgE,2020-11-13,20.00,Milk products
001300000082xgE,2020-11-16,15.10,Pastries and sweets
001300000082xgI,2015-09-22,1.00,BIO products
001300000082xgM,2017-05-08,57.03,Books
001300000082xgN,2019-01-24,0.99,Tea
001300000082xgN,2019-02-21,30.71,Porcelain. Glas & Co.
001300000082xgQ,2015-04-13,24.20,Milk products
001300000082xgq,2016-04-14,1.10,Pastries and sweets
001300000082xgq,2017-07-17,22.64,BIO products
001300000082xgq,2018-06-26,28.68,Books
001300000082xgq,2018-06-28,323.60,Soft Drinks
001300000082xgq,2018-09-21,22.56,Tea
001300000082xgq,2019-05-16,15.89,Vegetables
001300000082xgq,2019-11-25,10.11,Pastries and sweets
001300000082xgq,2019-12-13,19.07,BIO products
001300000082xgq,2019-12-24,26.87,Books
001300000082xgq,2020-02-14,7.90,Coffee
001300000082xgq,2020-05-28,27.56,Soft Drinks
001300000082xgU,2015-11-03,1.00,Tea
001300000082xGW,2019-01-02,6.00,Coffee
001300000082xGW,2019-07-06,26.29,Milk products
001300000082xGY,2019-05-27,16.34,Tea
001300000082xgz,2017-03-03,14.57,BIO products
001300000082xH1,2016-02-10,0.00,Meat & fish
001300000082xH1,2016-09-27,32.24,Coffee
001300000082xh7,2016-04-15,1.00,Milk products
001300000082xh7,2016-07-20,1.00,BIO products
001300000082xh7,2017-04-25,0.00,Soft Drinks
001300000082xh7,2017-07-20,11.83,Vegetables
001300000082xh7,2019-08-16,22.71,Coffee
001300000082xhb,2017-06-07,1.49,Pastries and sweets
001300000082xhc,2018-08-29,28.54,BIO products
001300000082xhc,2018-09-04,406.35,Books
001300000082xhg,2017-11-22,10.66,Tea
001300000082xhg,2018-11-15,39.97,Vegetables
001300000082xhm,2015-07-14,10.33,Coffee
001300000082xhm,2015-07-14,40.76,Pastries and sweets
001300000082xhm,2015-10-29,1.00,Milk products
001300000082xhm,2015-11-20,1.69,BIO products
001300000082xhm,2016-04-27,1.69,Books
001300000082xhm,2016-10-25,27.35,Soft Drinks
001300000082xhm,2016-11-21,1.76,Meat & fish
001300000082xhm,2017-01-12,45.57,Tea
001300000082xhm,2018-03-08,17.20,Coffee
001300000082xhm,2018-07-17,265.49,Tea
